comment; score; time
lol; 1; 2013-05-24 12:25:11
yyyyyyyyyyyyyyyyyyyyyyyyyyaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaayyyyyyyyyyyyyyyyyyyyyyyyyyyyy; 0; 2013-05-24 10:32:41
; -1; 2013-05-24 12:27:29
bad idea; -1; 2013-05-24 13:54:48
c; -1; 2013-05-24 14:12:19
http //www.getmangos.co.uk http //www.getmangos.com join shortly; 0; 2013-05-24 14:05:56
clarify person responsible find http //mangosbackupforum.com/; 0; 2013-05-25 07:43:41
temporary solution whole gameevent system need code cleanup anyway ...; 0; 2013-01-10 13:48:54
strange game event n't load db 'continue afterwards need set 0; 0; 2013-01-11 05:29:14
failzord suggest revert repo dec 31 2012 readd commits proper c carriage return avoid broken git history modified file; 0; 2013-01-10 21:22:13
мда ... нет слов это теперь девелоперы такие пошли п-ц котенку ...; 0; 2013-01-04 08:10:48
crlf -_\\\\; 0; 2013-01-03 10:45:52
yup developer abandon even n't know c++ good good feature; -1; 2013-01-04 17:31:44
least 're good obfuscate commit change; 1; 2013-01-04 21:52:09
include unistd.h comment dont compile ubuntu; 0; 2013-01-05 05:46:19
line break build linux ... use linux mint 14 cinnamon; 0; 2013-01-05 08:37:48
indeed; 0; 2013-01-06 16:13:35
мда ... нет слов это теперь девелоперы такие пошли п-ц котенку ...; 0; 2013-01-04 08:10:48
crlf -_\\\\; 0; 2013-01-03 10:45:52
yup developer abandon even n't know c++ good good feature; -1; 2013-01-04 17:31:44
least 're good obfuscate commit change; 1; 2013-01-04 21:52:09
include unistd.h comment dont compile ubuntu; 0; 2013-01-05 05:46:19
line break build linux ... use linux mint 14 cinnamon; 0; 2013-01-05 08:37:48
indeed; 0; 2013-01-06 16:13:35
need check non-players; 0; 2012-12-27 15:13:06
nice value; 1; 2012-12-27 15:13:12
wrong need store mount capability basepoints correct aura display least remove spell; 0; 2012-12-27 15:13:59
rip client; 0; 2012-12-29 16:01:10
+1; 0; 2012-12-27 15:40:01
need check non-players; 0; 2012-12-27 15:13:06
nice value; 1; 2012-12-27 15:13:12
wrong need store mount capability basepoints correct aura display least remove spell; 0; 2012-12-27 15:13:59
rip client; 0; 2012-12-29 16:01:10
+1; 0; 2012-12-27 15:40:01
need check non-players; 0; 2012-12-27 15:13:06
nice value; 1; 2012-12-27 15:13:12
wrong need store mount capability basepoints correct aura display least remove spell; 0; 2012-12-27 15:13:59
rip client; 0; 2012-12-29 16:01:10
