comment; score; time
fix anything; 0; 2010-06-21 18:26:22
good sort overview future change maybe could spawn separate thread scheduler handle critical part code access would create headache also would increase performance; 0; 2010-06-21 20:19:11
yes one reason mostly attempt prepare base make instance save persistent storage map move example respawn timer objmgr late add pool spawn map local data; 0; 2010-06-21 21:53:00
thx; 1; 2010-02-22 12:07:27
thanks =d; 1; 2010-02-22 12:16:04
thanks need lot crash fix; 0; 2010-02-22 12:28:58
see crash script code hell relate core go fix script; 0; 2010-02-22 13:43:40
really fix still crash; 0; 2010-02-22 13:16:43
ok always wrong read post anyway care crash without useful info ...; -1; 2010-02-22 13:51:27
yes problem present mangos _without_ sd2 server crash load creature long movement list one-two may anyone present db; 0; 2010-02-22 13:58:05
see like crash possible broken db ... need real data catch script data create porblems must easy provide way reporduce ...; 0; 2010-02-22 14:02:26
'm manually re-apply movement list creature 94985 ytdb 5-6 crash load creature nothing criminal list ...; 0; 2010-02-22 14:08:26
data data crash backtrace help ... know crash help crash source ...; -1; 2010-02-22 14:48:27
fix.. crash ...; -1; 2010-02-22 14:12:21
great lift 1000needles barrens give dc; 0; 2010-02-22 14:52:09
crash taxi write taxi path crash ppl write something crash useless info possible need real specific data repeating; 0; 2010-02-22 14:50:17
crash ...; -1; 2010-02-22 16:14:08
sorry previous post -.- try put post code; 0; 2010-02-22 17:32:17
hmm forum ... ah yes polite spam comment commits ...; 0; 2010-02-23 05:27:20
hard way commit ...; 1; 2010-02-14 05:46:39
vladimir becomes enrage p; -1; 2010-02-14 06:26:45
rofl hard need; 1; 2010-02-14 06:27:17
super; 1; 2010-02-14 10:09:02
eeeeeeeeeeeeerrrrrrrrrrrrrrrr 1; 0; 2010-02-14 10:09:23
nobody 's perfect; 1; 2010-02-14 16:35:34
typo hit vladimir 50000000 nerve damage target enrage 5 next commits commit reduce stack 1; 0; 2010-02-14 14:18:31
lol ^^; 1; 2010-02-14 14:47:56
give mango team time know great job dual talent get implement wont see commit message say `` actual dual spec still implement '' instead see something like `` dual talent implemente; 0; 2010-02-10 18:56:12
fuuu 'm sorry much respecting developer vladimir cool work always shame mangos patch `` dual spec '' exist already long time work perfectly server also n't use `` official '' version; 0; 2010-02-10 22:24:07
note fully implement yet hope soon; 0; 2010-02-10 13:22:21
totally agree accord dual spec p; 0; 2010-02-10 23:33:19
+1 cyrex wait see; 0; 2010-02-10 22:35:08
nice; 1; 2010-02-08 20:16:25
thx need long time ... get rid junk; 0; 2010-02-08 20:19:51
think dependent use break shell something like tested happense normal shell use like sh; 0; 2010-01-27 00:09:27
wo n't work properly without m4_patterns_allow definition ...; 0; 2010-02-06 00:22:34
anyways error reporting necessarily need revert add m4_patterns_allow exception; 0; 2010-02-06 00:26:02
ax check openssl; 0; 2010-02-16 15:43:27
think dependent use break shell something like tested happense normal shell use like sh; 0; 2010-01-27 00:09:27
wo n't work properly without m4_patterns_allow definition ...; 0; 2010-02-06 00:22:34
anyways error reporting necessarily need revert add m4_patterns_allow exception; 0; 2010-02-06 00:26:02
ax check openssl; 0; 2010-02-16 15:43:27
brokes spell http //www.wowhead.com/ spell=50842 try use hostile target example enemy player mob get error bad target result spell_failed_bad_targets; 0; 2009-12-31 08:09:56
yes also fix cast dmg spell friend; 1; 2009-12-31 09:43:23
becuase forgeo remove self2 remove self target mode explicit possitive target; 0; 2010-01-01 10:54:03
problem must fix 9098; 0; 2010-01-01 11:28:39
must fix second similar case 9044; 0; 2009-12-21 06:57:11
spell like mind flay shadowstep wo n't work hostile target; 0; 2009-12-20 15:35:38
first wprl second confirm look; 0; 2009-12-21 06:14:55
procdamageandspellfor need special case handle weapons maelstorm proc e.g need completely remove cast one boost spell; 0; 2009-12-10 05:50:50
