comment; score; time
need check non-players; 0; 2012-12-27 15:13:06
nice value; 1; 2012-12-27 15:13:12
wrong need store mount capability basepoints correct aura display least remove spell; 0; 2012-12-27 15:13:59
rip client; 0; 2012-12-29 16:01:10
+1; 0; 2012-12-27 15:40:01
actually highguid_guild 0x1ff 7 highguid_player realm sniff realm identifier; 0; 2012-10-03 08:34:25
seem 0x1ff would sufficient least; 0; 2012-10-07 22:28:43
correct elemental shaman example use spirit base regen combat personally one retail; 0; 2012-09-09 11:47:08
spirit regen toolip show every spec wowpedia say non-healers n't receive spirit bonus regen need check sniff; 0; 2012-09-10 01:45:21
fun fact value actually store spellentry structure maxaffectedtargets field weird hack; 0; 2012-09-08 16:11:18
n't look spelltargetrestrictions xd; -1; 2012-09-09 06:44:27
say weird blizz hack; 0; 2012-09-09 07:06:44
fun fact value actually store spellentry structure maxaffectedtargets field weird hack; 0; 2012-09-08 16:11:18
n't look spelltargetrestrictions xd; -1; 2012-09-09 06:44:27
say weird blizz hack; 0; 2012-09-09 07:06:44
author maxxx2021 mioka remember correctly method fully good problem least possibility summon behind wal ...; 0; 2012-05-04 21:05:31
test send smsg_spell_go time soon; 0; 2012-05-06 11:58:14
alright share retail research totem summon record would summon invalid position los position instead move directly top caster; 0; 2012-05-06 07:22:03
author maxxx2021 mioka remember correctly method fully good problem least possibility summon behind wal ...; 0; 2012-05-04 21:05:31
test send smsg_spell_go time soon; 0; 2012-05-06 11:58:14
alright share retail research totem summon record would summon invalid position los position instead move directly top caster; 0; 2012-05-06 07:22:03
point access hashmapholder directly findplayer wrapper check isinworld false teleport cause well know bug party member appear offline process; 0; 2012-04-02 09:34:09
week ago schmoozerd add arg findplayer prevent check isinworld false end objectaccessor :findplayer ... *false*; 0; 2012-04-02 10:19:05
must miss commit; 1; 2012-04-02 14:49:58
mean 1f96ccdfe24ffedd9eb303f73f5985a3a127e203 cyberium saw try backport schmooz patch cyberiums miss mango one; 0; 2012-04-02 10:54:40
point access hashmapholder directly findplayer wrapper check isinworld false teleport cause well know bug party member appear offline process; 0; 2012-04-02 09:34:09
week ago schmoozerd add arg findplayer prevent check isinworld false end objectaccessor :findplayer ... *false*; 0; 2012-04-02 10:19:05
must miss commit; 1; 2012-04-02 14:49:58
mean 1f96ccdfe24ffedd9eb303f73f5985a3a127e203 cyberium saw try backport schmooz patch cyberiums miss mango one; 0; 2012-04-02 10:54:40
need spell :m_spellinfo select per difficulty spell constructor always spell cast; 0; 2011-11-07 15:30:18
mango creature create yet add world one last thing; 0; 2011-11-07 16:04:18
