comment; score; time
stupid github program mess thing anyway original credits schmoozerd; -1; 2013-01-09 18:58:14
salja remember correctly child immediately kindergarten trust manage nuclear weapon store sexshop big difference long study take exam wrong; 0; 2013-01-10 06:19:11
billy1arm realize `` developer '' completely last commits destroy possibility work code yet learn work code mangos go p; 0; 2013-01-10 12:03:04
commit file cpp header fully rewrite standart format non-standart history change main part repo history destroy real change code impossible extract commits next time file change b; 0; 2013-01-10 12:18:46
stupid github program mess thing anyway original credits schmoozerd; -1; 2013-01-09 18:58:14
salja remember correctly child immediately kindergarten trust manage nuclear weapon store sexshop big difference long study take exam wrong; 0; 2013-01-10 06:19:11
billy1arm realize `` developer '' completely last commits destroy possibility work code yet learn work code mangos go p; 0; 2013-01-10 12:03:04
commit file cpp header fully rewrite standart format non-standart history change main part repo history destroy real change code impossible extract commits next time file change b; 0; 2013-01-10 12:18:46
stupid github program mess thing anyway original credits schmoozerd; -1; 2013-01-09 18:58:14
salja remember correctly child immediately kindergarten trust manage nuclear weapon store sexshop big difference long study take exam wrong; 0; 2013-01-10 06:19:11
billy1arm realize `` developer '' completely last commits destroy possibility work code yet learn work code mangos go p; 0; 2013-01-10 12:03:04
commit file cpp header fully rewrite standart format non-standart history change main part repo history destroy real change code impossible extract commits next time file change b; 0; 2013-01-10 12:18:46
мда ... нет слов это теперь девелоперы такие пошли п-ц котенку ...; 0; 2013-01-04 08:10:48
crlf -_\\\\; 0; 2013-01-03 10:45:52
yup developer abandon even n't know c++ good good feature; -1; 2013-01-04 17:31:44
least 're good obfuscate commit change; 1; 2013-01-04 21:52:09
include unistd.h comment dont compile ubuntu; 0; 2013-01-05 05:46:19
line break build linux ... use linux mint 14 cinnamon; 0; 2013-01-05 08:37:48
indeed; 0; 2013-01-06 16:13:35
's move code one place another error possible; 0; 2012-08-21 22:12:43
receive guid use must may equal current charmguid different reaction also event must result opcode ...; 0; 2012-08-21 22:22:00
aleays free keep notion; 1; 2012-08-22 08:28:13
original method create placeholder move wrong bug code one place another please forgive stupidity think joking; 1; 2012-08-22 07:46:59
rsa good style work git repo good commit part file move new file good code move without change possible also let add project file update independent code change also good clear change vie; 0; 2012-08-22 10:40:35
владимир не берите на душу мне уже довольно давно надоело воевать с мельницами поэтому я больше прикалываюсь сейчас так вообще вся энергия ушла в -tree возможно это и хорошо хотя и втыкивание патчей с трехлетней историей тоже наверное плюс ... хз ...; 0; 2012-08-23 00:22:05
создание плейсхолдера часто техническая операция переноса того что туда должно уйти причем тут ошибки главное некий критерий сортировки что к нему относиться и все исправление ошибок для других коммитов не вижу повода для приколов он например нуже; 0; 2012-08-23 02:25:23
вот и надо было бы добавить чистый плейсхолдер без кода и без ошибок именно как плейсхолдер для дальнейшей работы не было бы повода прикалываться насчет добавления реализаций я не вижу что можно добавить рабочего из бранча kid10 там все настолько за; 0; 2012-08-23 02:39:42
schmoozerd something tell leave project pity hardly somewhere find another leader ... 'm long time take seriously perhaps good behavior something offend apologize good luck; 0; 2012-08-23 09:14:49
confirm rude n't think responsability; 0; 2012-08-23 09:26:32
expect answer rudeness agree reflection real character 'm pretty much mangos member quite unintelligent profession bargain quiet place work past; 0; 2012-08-23 09:50:23
schmoozerd may know n't mind course kinda sad see leave; 0; 2012-08-23 13:21:27
's move code one place another error possible; 0; 2012-08-21 22:12:43
receive guid use must may equal current charmguid different reaction also event must result opcode ...; 0; 2012-08-21 22:22:00
aleays free keep notion; 1; 2012-08-22 08:28:13
original method create placeholder move wrong bug code one place another please forgive stupidity think joking; 1; 2012-08-22 07:46:59
rsa good style work git repo good commit part file move new file good code move without change possible also let add project file update independent code change also good clear change vie; 0; 2012-08-22 10:40:35
владимир не берите на душу мне уже довольно давно надоело воевать с мельницами поэтому я больше прикалываюсь сейчас так вообще вся энергия ушла в -tree возможно это и хорошо хотя и втыкивание патчей с трехлетней историей тоже наверное плюс ... хз ...; 0; 2012-08-23 00:22:05
